Fecha,Nemónico,ISIN,Emisor,Moneda,P. Limpio (%),TIR %,Origen(*),Spreads,P. Limpio (monto),P. Sucio (monto),I.C. (monto),F. Vencimiento,F. Emisión,Cupón,Margen_Libor (%),TIR % S/Opc,Rating,Ult. Cupón,Prox. Cupón,Duración
26/01/2016,CONTI4BC2A,PEP11600M152,CONTINENTAL,PEN,96.208,8.253,,1.628,4810.389,4964.79,154.401,25/08/2020,25/08/2010,7.219,0,8.253,AAA,25/08/2015,25/02/2016,3.904
26/01/2016,CONTI4BC3A,PEP11600M160,CONTINENTAL,PEN,100.415,6.934,,1.179,5020.754,5180.077,159.323,18/08/2018,18/08/2011,7.125,0,6.934,AAA,18/08/2015,18/02/2016,2.348
26/01/2016,CONTI5BC1A,PEP11600M178,CONTINENTAL,PEN,100,5.966,,1.18,5000.023,5031.69,31.667,19/12/2016,19/12/2011,6,0,5.966,AAA,19/12/2015,19/06/2016,0.896
26/01/2016,CONTI5BC2A,PEP11600M186,CONTINENTAL,PEN,89.762,9.018,,1.48,4488.1,4527.518,39.418,19/12/2026,19/12/2011,7.469,0,9.018,AAA,19/12/2015,19/06/2016,7.487
26/01/2016,CONTI5BC5U,PEP11600M194,CONTINENTAL,PEN,95.054,7.584,,1.474,4752.715,4832.636,79.922,19/04/2019,19/04/2012,5.813,0,7.584,AAA,19/10/2015,19/04/2016,2.979
26/01/2016,CSCOT1BC4A,PEP16920M043,CREDISCOTIA,PEN,97.764,7.008,,2.167,9776.407,10014.966,238.559,28/01/2017,28/01/2013,4.719,0,7.008,AA,28/07/2015,28/01/2016,0.987
26/01/2016,CSCOT1BS1A,PEP16920D018,CREDISCOTIA,PEN,80.033,10.533,,2.981,8003.337,8365.421,362.083,31/07/2027,31/07/2012,7.406,0,10.533,AA-,31/07/2015,31/01/2016,7.253
26/01/2016,CRED4BC10A,PEP12000M279,CREDITO,PEN,94.612,8.475,,1.52,946.119,957.195,11.076,2/12/2021,2/12/2011,7.25,0,8.475,AAA,2/12/2015,2/6/2016,4.856
26/01/2016,CRED4BC10B,PEP12000M287,CREDITO,PEN,84.853,8.554,,1.402,848.534,865.187,16.653,9/10/2022,9/10/2012,5.5,0,8.554,AAA,9/10/2015,9/4/2016,5.568
26/01/2016,CRED4BC10C,PEP12000M295,CREDITO,PEN,84.086,8.464,,1.284,840.857,849.564,8.707,28/11/2022,28/11/2012,5.313,0,8.464,AAA,28/11/2015,28/05/2016,5.738
26/01/2016,CREDI1BA6A,PEP12000K059,CREDITO,PEN,104.335,6.929,,1.18,5216.734,5296.656,79.921,21/08/2018,21/08/2008,8.719,0,6.929,AAA,21/11/2015,21/02/2016,2.334
26/01/2016,CREDI1BS1A,PEP12000D039,CREDITO,PEN,88.695,8.619,,1.55,8869.474,8976.576,107.102,25/05/2027,25/05/2007,6.219,0,8.619,AA+,25/11/2015,25/05/2016,5.269
26/01/2016,CREDI2BC3A,PEP12000M188,CREDITO,PEN,100.297,7.415,,1.768,10029.735,10123.095,93.359,12/6/2018,12/6/2008,7.469,0,6.024,AAA,12/12/2015,12/3/2016,2.216
26/01/2016,CREDI2BC3B,PEP12000M196,CREDITO,PEN,100.452,8.435,,2.749,10045.156,10082.934,37.778,10/7/2018,10/7/2008,8.5,0,7.294,AAA,10/1/2016,10/4/2016,2.268
26/01/2016,CREDI4BC9A,PEP12000M261,CREDITO,PEN,100.063,6.075,,1.345,1000.627,1015.31,14.683,2/11/2016,2/11/2011,6.219,0,6.075,AAA,2/11/2015,2/5/2016,0.765
26/01/2016,,XS0324362267,CREDITO,PEN,100.633,6.752,,1.498,1006.331,1026.845,20.514,15/10/2022,15/10/2007,7.17,0,6.752,A-,15/10/2015,15/04/2016,1.642
26/01/2016,,XS0324362937,CREDITO,PEN,100.633,6.752,,1.498,1006.331,1026.845,20.514,15/10/2022,15/10/2007,7.17,0,6.752,A-,15/10/2015,15/04/2016,1.642
26/01/2016,,XS0370312596,CRPAOTRUST,PEN,74.58,8.939,,2.397,93511.703,93511.703,0,15/11/2022,11/6/2008,0,0,8.939,A-,15/11/2015,15/05/2016,3.248
26/01/2016,CINEP1BC1A,PEP72840M010,Cineplex,PEN,97.141,9.061,,2.928,971.411,990.355,18.944,30/04/2021,30/04/2014,7.75,0,9.061,AA-,30/10/2015,1/2/2016,2.515
26/01/2016,COMPF1CD2A,PEP16820Q012,Compartamos Fin,PEN,94.837,7.324,,2.614,948.371,948.371,0,22/10/2016,28/10/2015,0,0,7.324,,28/10/2015,22/10/2016,0.75
26/01/2016,FCONF1CD3A,PEP16940Q034,Confianza,PEN,98.505,6.509,,2.211,4925.249,4925.249,0,21/04/2016,27/04/2015,0,0,6.509,,27/04/2015,21/04/2016,0.239
26/01/2016,FCONF1CD4A,PEP16940Q042,Confianza,PEN,94.73,7.236,,2.507,4736.477,4736.477,0,31/10/2016,6/11/2015,0,0,7.236,,6/11/2015,31/10/2016,0.775
26/01/2016,FCONF1CD4B,PEP16940Q059,Confianza,PEN,93.944,7.425,,2.622,4697.184,4697.184,0,5/12/2016,11/12/2015,0,0,7.425,,11/12/2015,5/12/2016,0.872
26/01/2016,COSAP1BC1A,PEP73140M014,Cosapi,PEN,100.652,9.388,,2.388,1006.519,1040.975,34.456,17/09/2025,17/09/2015,9.469,0,9.388,AA-,17/09/2015,17/03/2016,4.753
26/01/2016,CRE2TIP1U,PEP80050F259,Credicorp Capit,PEN,94.12,9.276,,2.198,85.232,85.35,0.118,20/01/2027,20/01/2012,7.813,0,9.276,AA,20/01/2016,20/04/2016,4.805
26/01/2016,,CVL80050F026,Credicorp Capit,PEN,92.029,10.043,,2.615,92.029,92.17,0.141,20/01/2032,20/01/2012,8.438,0,10.043,AA,20/01/2016,20/04/2016,6.682
26/01/2016,EDEGE3BC1A,PEP70051M198,EDEGEL S.A.,PEN,89.676,8.477,,1.395,4483.808,4515.37,31.563,21/06/2022,21/06/2007,6.313,0,8.477,AAA,21/12/2015,21/06/2016,5.337
26/01/2016,EDEGE3BC3A,PEP70051M206,EDEGEL S.A.,PEN,94.871,8.061,,1.86,4743.529,4763.594,20.065,3/7/2019,3/7/2007,6.281,0,8.061,AAA,3/1/2016,3/7/2016,3.166
26/01/2016,EDEL2BC3B,PEP70101M233,EDELNOR S.A.,PEN,100.374,6.464,,1.795,5018.71,5167.096,148.385,31/08/2016,31/08/2006,7.219,0,6.464,AAA,31/08/2015,28/02/2016,0.588
26/01/2016,EDEL2BC5A,PEP70101M191,EDELNOR S.A.,PEN,99.949,5.665,,0.992,4997.449,5195.227,197.778,1/2/2016,1/2/2006,8,0,5.665,AAA,1/8/2015,1/2/2016,0.017
26/01/2016,EDEL3BC7A,PEP70101M357,EDELNOR S.A.,PEN,100.465,5.792,,1.168,5023.23,5066.772,43.542,13/06/2016,13/06/2008,7.125,0,5.792,AAA,13/12/2015,13/06/2016,0.386
26/01/2016,EDEL4BC11A,PEP70101M506,EDELNOR S.A.,PEN,75.643,8.94,,1.155,3782.157,3846.992,64.835,10/5/2032,10/5/2012,6.063,0,8.94,AAA,10/11/2015,10/5/2016,9.65
26/01/2016,EDEL4BC12A,PEP70101M530,EDELNOR S.A.,PEN,67.331,8.947,,1.12,3366.542,3367.254,0.712,25/01/2033,25/01/2013,5.125,0,8.947,AAA,25/01/2016,25/07/2016,10.355
26/01/2016,EDEL4BC13A,PEP70101M514,EDELNOR S.A.,PEN,83.819,8.911,,1.784,4190.946,4311.467,120.521,23/08/2022,23/08/2012,5.563,0,8.911,AAA,23/08/2015,23/02/2016,5.415
26/01/2016,EDEL4BC15A,PEP70101M522,EDELNOR S.A.,PEN,76.596,8.631,,1.104,3829.811,3885.366,55.556,7/11/2025,7/11/2012,5,0,8.631,AAA,7/11/2015,7/5/2016,7.528
26/01/2016,EDEL4BC1A,PEP70101M449,EDELNOR S.A.,PEN,100.822,6.316,,1.362,5041.097,5142.13,101.033,15/04/2017,15/04/2010,7.063,0,6.316,AAA,15/10/2015,15/04/2016,1.185
26/01/2016,EDEL4BC1B,PEP70101M472,EDELNOR S.A.,PEN,100.066,6.44,,1.154,5003.315,5080.051,76.736,2/11/2017,2/11/2010,6.5,0,6.44,AAA,2/11/2015,2/5/2016,1.7
26/01/2016,EDEL4BC4A,PEP70101M480,EDELNOR S.A.,PEN,98.876,7.482,,1.509,4943.804,4955.523,11.719,14/01/2019,14/01/2011,7.031,0,7.482,AAA,14/01/2016,14/07/2016,2.762
26/01/2016,EDEL4BC5A,PEP70101M464,EDELNOR S.A.,PEN,98.409,7.877,,1.27,4920.431,5099.137,178.707,6/8/2020,6/8/2010,7.438,0,7.877,AAA,6/8/2015,6/2/2016,3.842
26/01/2016,EDEL4BC9A,PEP70101M498,EDELNOR S.A.,PEN,90.212,8.368,,1.321,4510.62,4602.221,91.602,13/04/2022,13/04/2012,6.281,0,8.368,AAA,13/10/2015,13/04/2016,5.153
26/01/2016,EDEL5BC10A,PEP70101M597,EDELNOR S.A.,PEN,87.672,8.688,,1.451,4383.576,4423.225,39.648,12/6/2023,12/6/2014,6.344,0,8.688,AAA,12/12/2015,12/6/2016,5.928
26/01/2016,EDEL5BC11A,PEP70101M605,EDELNOR S.A.,PEN,94.41,7.784,,1.604,4720.505,4757.029,36.523,12/6/2019,12/6/2014,5.844,0,7.784,AAA,12/12/2015,12/6/2016,3.126
26/01/2016,EDEL5BC12A,PEP70101M621,EDELNOR S.A.,PEN,97.472,6.438,,1.223,4873.591,4960.484,86.892,18/09/2017,18/09/2014,4.813,0,6.438,AAA,18/09/2015,18/03/2016,1.598
26/01/2016,EDEL5BC17A,PEP70101M639,EDELNOR S.A.,PEN,95.631,7.614,,1.395,4781.526,4790.032,8.507,16/07/2019,16/07/2015,6.125,0,7.614,AAA,16/01/2016,16/07/2016,3.211
26/01/2016,EDEL5BC1A,PEP70101M548,EDELNOR S.A.,PEN,93.494,8.527,,1.898,4674.677,4820.927,146.25,23/08/2020,23/08/2013,6.75,0,8.527,AAA,23/08/2015,23/02/2016,3.928
26/01/2016,EDEL5BC1B,PEP70101M563,EDELNOR S.A.,PEN,93.255,8.256,,1.548,4662.773,4723.259,60.486,20/11/2020,20/11/2013,6.5,0,8.256,AAA,20/11/2015,20/05/2016,4.198
26/01/2016,EDEL5BC2A,PEP70101M613,EDELNOR S.A.,PEN,87.826,8.386,,0.994,4391.31,4505.85,114.54,18/09/2024,18/09/2014,6.344,0,8.386,AAA,18/09/2015,18/03/2016,6.57
26/01/2016,EDEL5BC5A,PEP70101M555,EDELNOR S.A.,PEN,86.043,8.751,,0.891,4302.168,4459.928,157.76,23/08/2038,23/08/2013,7.281,0,8.751,AAA,23/08/2015,23/02/2016,10.37
26/01/2016,EDEL5BC8A,PEP70101M571,EDELNOR S.A.,PEN,87.047,8.741,,0.88,4352.357,4420.985,68.628,20/11/2038,20/11/2013,7.375,0,8.741,AAA,20/11/2015,20/05/2016,10.593
26/01/2016,EDEL5BC9A,PEP70101M589,EDELNOR S.A.,PEN,94.336,8.166,,1.355,4716.789,4817.566,100.777,11/4/2021,11/4/2014,6.781,0,8.166,AAA,11/10/2015,11/4/2016,4.422
26/01/2016,EDILC1BC1A,PEP16995M011,EDP INV LA CRUZ,PEN,99.613,10.357,,4.795,9961.295,10035.592,74.297,14/12/2018,30/12/2015,9.906,0,10.357,A+,30/12/2015,27/06/2016,1.983
26/01/2016,EDILC1CP1B,PEP16995V020,EDP INV LA CRUZ,PEN,99.754,7.062,,2.894,9975.39,9975.39,0,8/2/2016,14/05/2015,0,0,7.062,,14/05/2015,8/2/2016,0.036
26/01/2016,EDILC1CP1C,PEP16995V038,EDP INV LA CRUZ,PEN,97.603,7.237,,2.856,9760.314,9760.314,0,30/05/2016,3/6/2015,0,0,7.237,,3/6/2015,30/05/2016,0.347
26/01/2016,EDYFI1BS1X,PEP16980D012,EDYFICAR,PEN,95.597,9.216,,2.309,955.972,979.535,23.563,14/10/2021,14/10/2011,8.156,0,9.206,A+,14/10/2015,14/04/2016,4.614
26/01/2016,EDYFI1BS2X,PEP16980D020,EDYFICAR,PEN,97.465,8.731,,1.789,974.655,985.488,10.833,9/12/2021,9/12/2011,8.125,0,8.709,A+,9/12/2015,9/6/2016,4.788
26/01/2016,EDYFI1BS4A,PEP16980D038,EDYFICAR,PEN,89.135,8.332,,1.164,891.35,899.084,7.734,12/12/2022,12/12/2012,6.188,0,8.332,A+,12/12/2015,12/6/2016,5.658
26/01/2016,EDYFI1BS5X,PEP16980D053,EDYFICAR,PEN,89.848,9.603,,2.27,898.484,900.206,1.722,18/07/2024,18/07/2014,7.75,0,9.603,AA-,18/01/2016,18/07/2016,6.314
26/01/2016,EDYFI1BS5Y,PEP16980D046,EDYFICAR,PEN,87.088,10.149,,2.824,870.879,874.108,3.229,11/7/2024,11/7/2014,7.75,0,10.149,AA-,11/1/2016,11/7/2016,6.253
26/01/2016,EDYFI3BC1A,PEP16980M054,EDYFICAR,PEN,97.574,8.369,,3.614,975.744,984.986,9.242,24/11/2016,24/05/2013,5.281,0,8.369,AA-,24/11/2015,24/05/2016,0.828
26/01/2016,EDYFI3BC3A,PEP16980M062,EDYFICAR,PEN,97.626,7.141,,2.152,976.258,987.86,11.602,6/5/2017,6/11/2014,5.156,0,7.141,AA,6/11/2015,6/5/2016,1.256
26/01/2016,ELVIA1PC1A,PEP73490V014,ELECTROVÍA S.A.,PEN,99.196,8.663,,4.461,991.956,991.956,0,1/3/2016,3/9/2015,0,0,8.663,,3/9/2015,1/3/2016,0.097
26/01/2016,ELVIA1PC1B,PEP73490V022,ELECTROVÍA S.A.,PEN,98.146,8.25,,3.954,981.458,981.458,0,20/04/2016,23/10/2015,0,0,8.25,,23/10/2015,20/04/2016,0.236
26/01/2016,ENER1BC1U,PEP70210M018,ENERSUR,PEN,100.557,6.474,,1.141,5027.837,5081.769,53.932,30/11/2017,30/11/2007,6.813,0,6.474,AAA,30/11/2015,30/05/2016,1.774
26/01/2016,ENER1BC2U,PEP70210M026,ENERSUR,PEN,100.025,7.184,,1.538,5001.264,5049.181,47.917,9/6/2018,9/6/2008,7.188,0,7.184,AAA,9/12/2015,9/6/2016,2.233
26/01/2016,ENER1BC7A,PEP70210M075,ENERSUR,PEN,97.687,8.211,,1.509,4884.351,4941.304,56.953,3/12/2020,3/12/2010,7.594,0,8.211,AAA,3/12/2015,3/6/2016,4.155
26/01/2016,BFIN1BC1A,PEP13000M088,FINANCIERO,PEN,87.852,8.772,,1.265,878.521,900.179,21.658,5/4/2026,5/4/2013,6.9,0,8.772,AA-,5/10/2015,5/4/2016,7.211
26/01/2016,BFIN1BC6A,PEP13000M096,FINANCIERO,PEN,98.106,7.413,,2.309,981.064,982.73,1.667,16/07/2017,16/07/2014,6,0,7.413,AA,16/01/2016,16/07/2016,1.447
26/01/2016,BFIN3BC3A,PEP13000M104,FINANCIERO,PEN,97.952,6.933,,1.804,979.521,1007.021,27.5,30/07/2017,30/01/2015,5.5,0,6.933,AA,30/07/2015,30/01/2016,1.45
26/01/2016,BFINA1BS1A,PEP13000D012,FINANCIERO,PEN,81.064,11.524,,3.97,810.636,811.581,0.944,22/07/2028,22/07/2013,8.5,0,11.524,A+,22/01/2016,22/07/2016,7.489
26/01/2016,FALAB1BC1A,PEP74100M017,Falabella,PEN,90.631,9.436,,1.773,906.314,906.761,0.448,24/07/2035,24/07/2015,8.063,0,9.436,AA+,24/01/2016,24/04/2016,8.392
26/01/2016,EFECT1BC1A,PEP16830M010,Financiera Efec,PEN,101.099,9.413,,4.32,10109.93,10386.188,276.259,23/10/2017,23/10/2013,10.469,0,9.413,A+,23/10/2015,23/04/2016,1.083
26/01/2016,TFC1CD1B,PEP16850Q035,Financiera TFC,PEN,96.188,7.99,,3.479,9618.849,9618.849,0,26/07/2016,30/10/2015,0,0,7.99,,30/10/2015,26/07/2016,0.506
26/01/2016,FINUN1CD4A,PEP16870Q058,Financiera Uno,PEN,99.551,6.19,,2.001,995.506,995.506,0,22/02/2016,27/02/2015,0,0,6.19,,27/02/2015,22/02/2016,0.075
26/01/2016,FINUN1CD4B,PEP16870Q066,Financiera Uno,PEN,98.787,6.115,,1.843,987.873,987.873,0,9/4/2016,15/04/2015,0,0,6.115,,15/04/2015,9/4/2016,0.206
26/01/2016,FINUN2CD1A,PEP16870Q074,Financiera Uno,PEN,99.427,7.534,,2.977,994.266,1023.068,28.802,15/08/2016,21/08/2015,6.563,0,7.534,,21/08/2015,15/08/2016,0.561
26/01/2016,FINUN3CD1A,PEP16870Q082,Financiera Uno,PEN,99.749,7.552,,2.738,997.495,1005.787,8.293,10/12/2016,16/12/2015,7.281,0,7.552,,16/12/2015,10/12/2016,0.886
26/01/2016,GLOR1BC2A,PEP36100M121,GLORIA,PEN,90.498,8.642,,1.957,9049.849,9256.359,206.51,26/09/2021,26/09/2014,6.094,0,8.642,AAA,26/09/2015,26/03/2016,4.078
26/01/2016,GLOR1BC3A,PEP36100M139,GLORIA,PEN,95.389,7.172,,1.017,9538.906,9807.76,268.854,5/2/2020,5/2/2015,5.563,0,7.172,AAA,5/8/2015,5/2/2016,2.984
26/01/2016,GLOR1BC4A,PEP36100M147,GLORIA,PEN,82.781,9.151,,1.365,8278.087,8622.462,344.375,5/2/2035,5/2/2015,7.125,0,9.151,AAA,5/8/2015,5/2/2016,9.372
26/01/2016,GLOR1BC5A,PEP36100M154,GLORIA,PEN,98.027,7.369,,1.2,9802.679,9861.846,59.167,25/06/2020,25/06/2015,6.656,0,7.369,AAA,25/12/2015,25/06/2016,2.986
26/01/2016,GLOR2BC10A,PEP36100M113,GLORIA,PEN,100.233,5.892,,1.211,1002.325,1024.018,21.693,29/09/2016,29/09/2009,6.563,0,5.892,AA,29/09/2015,29/03/2016,0.423
26/01/2016,GLOR2BC7A,PEP36100M071,GLORIA,PEN,99.892,5.853,,1.012,749.19,761.429,12.24,18/04/2017,18/04/2007,5.875,0,5.853,AA,18/10/2015,18/04/2016,0.719
26/01/2016,GLOR2BC8A,PEP36100M089,GLORIA,PEN,100.669,6.027,,0.996,1006.688,1024.018,17.33,26/10/2017,26/10/2007,6.781,0,6.027,AA,26/10/2015,26/04/2016,0.975
26/01/2016,LTP01JUN16,PEP01000T350,GOB.CENTRAL,PEN,98.419,4.659,,0,98.419,98.419,0,1/6/2016,9/6/2015,0,0,4.659,,9/6/2015,1/6/2016,0.353
26/01/2016,LTP02MAR16,PEP01000T319,GOB.CENTRAL,PEN,99.547,4.78,,0,99.547,99.547,0,2/3/2016,10/3/2015,0,0,4.78,,10/3/2015,2/3/2016,0.1
26/01/2016,LTP02NOV16,PEP01000T400,GOB.CENTRAL,PEN,96.456,4.748,,0,96.456,96.456,0,2/11/2016,10/11/2015,0,0,4.748,,10/11/2015,2/11/2016,0.78
26/01/2016,LTP04MAY16,PEP01000T343,GOB.CENTRAL,PEN,98.784,4.597,,0,98.784,98.784,0,4/5/2016,12/5/2015,0,0,4.597,,12/5/2015,4/5/2016,0.275
26/01/2016,LTP05OCT16,PEP01000T392,GOB.CENTRAL,PEN,96.765,4.81,,0,96.765,96.765,0,5/10/2016,13/10/2015,0,0,4.81,,13/10/2015,5/10/2016,0.703
26/01/2016,LTP06ABR16,PEP01000T335,GOB.CENTRAL,PEN,99.112,4.694,,0,99.112,99.112,0,6/4/2016,14/04/2015,0,0,4.694,,14/04/2015,6/4/2016,0.197
26/01/2016,LTP07DIC16,PEP01000T418,GOB.CENTRAL,PEN,96.085,4.67,,0,96.085,96.085,0,7/12/2016,15/12/2015,0,0,4.67,,15/12/2015,7/12/2016,0.878
26/01/2016,LTP10FEB16,PEP01000T301,GOB.CENTRAL,PEN,99.81,5.006,,0,99.81,99.81,0,10/2/2016,17/02/2015,0,0,5.006,,17/02/2015,10/2/2016,0.042
26/01/2016,LTP13JUL16,PEP01000T368,GOB.CENTRAL,PEN,97.888,4.68,Mercado,0,97.888,97.888,0,13/07/2016,21/07/2015,0,0,4.68,,21/07/2015,13/07/2016,0.469
26/01/2016,LTP14SEP16,PEP01000T384,GOB.CENTRAL,PEN,97.403,4.187,,-0.513,97.403,97.403,0,14/09/2016,22/09/2015,0,0,4.187,,22/09/2015,14/09/2016,0.644
26/01/2016,LTP16MAR16,PEP01000T327,GOB.CENTRAL,PEN,99.373,4.732,,0,99.373,99.373,0,16/03/2016,24/03/2015,0,0,4.732,,24/03/2015,16/03/2016,0.139
26/01/2016,LTP17AGO16,PEP01000T376,GOB.CENTRAL,PEN,97.453,4.681,,0,97.453,97.453,0,17/08/2016,25/08/2015,0,0,4.681,,25/08/2015,17/08/2016,0.567
26/01/2016,LTP18ENE17,PEP01000T426,GOB.CENTRAL,PEN,95.29,4.985,Mercado,0,95.29,95.29,0,18/01/2017,26/01/2016,0,0,4.985,,26/01/2016,18/01/2017,0.994
26/01/2016,SB04ENE26A,PEP01000C4O1,GOB.CENTRAL,PEN,86.741,6.971,,0.007,667.24,668.989,1.749,4/1/2026,4/1/2013,3.72,0,6.971,,4/1/2016,4/7/2016,4.441
26/01/2016,SB12AGO17,PEP01000CY09,GOB.CENTRAL,PEN,105.036,5.157,Mercado,0,1050.363,1089.623,39.261,12/8/2017,8/7/2005,8.6,0,5.157,,12/8/2015,12/2/2016,1.449
26/01/2016,SB12AGO20,PEP01000CY33,GOB.CENTRAL,PEN,105.232,6.5,Mercado,0,1052.321,1088.113,35.791,12/8/2020,18/07/2005,7.84,0,6.5,,12/8/2015,12/2/2016,3.856
26/01/2016,SB12AGO24,PEP01000C4W4,GOB.CENTRAL,PEN,90.325,7.26,Mercado,0,903.247,929.269,26.022,12/8/2024,7/11/2014,5.7,0,7.26,,12/8/2015,12/2/2016,6.685
26/01/2016,SB12AGO26,PEP01000C0J9,GOB.CENTRAL,PEN,104.864,7.552,Mercado,0,1048.636,1086.071,37.435,12/8/2026,3/5/2006,8.2,0,7.552,,12/8/2015,12/2/2016,7.191
26/01/2016,SB12AGO31,PEP01000C4G7,GOB.CENTRAL,PEN,91.807,7.9,Mercado,0,918.074,950.508,32.433,12/8/2031,24/04/2008,6.95,0,7.9,,12/8/2015,12/2/2016,9.29
26/01/2016,SB12AGO37,PEP01000C2Z1,GOB.CENTRAL,PEN,89.688,7.94,,0,896.876,928.376,31.5,12/8/2037,26/07/2007,6.9,0,7.94,,12/8/2015,12/2/2016,10.75
26/01/2016,SB12FEB29,PEP01000C4Q6,GOB.CENTRAL,PEN,86.426,7.685,,-0.033,864.262,892.262,28,12/2/2029,9/7/2013,6,0,7.685,,12/8/2015,12/2/2016,8.756
26/01/2016,SB12FEB42,PEP01000C4L7,GOB.CENTRAL,PEN,87.514,8.035,,0,875.142,906.414,31.272,12/2/2042,27/01/2010,6.85,0,8.035,,12/8/2015,12/2/2016,11.394
26/01/2016,SB12FEB55,PEP01000C4S2,GOB.CENTRAL,PEN,84.859,8.02,Mercado,0,848.588,879.24,30.652,12/2/2055,8/7/2014,6.714,0,8.02,,12/8/2015,12/2/2016,12.387
26/01/2016,SB12SEP23,PEP01000C4N3,GOB.CENTRAL,PEN,88.797,7.143,Mercado,0,887.975,907.764,19.789,12/9/2023,21/06/2012,5.2,0,7.143,,12/9/2015,12/3/2016,6.258
26/01/2016,SB30MAY34,PEP01000C4R4,GOB.CENTRAL,PEN,83.932,3.64,,-4.399,839.318,843.197,3.879,30/05/2034,30/05/2014,2.45,0,3.64,,30/11/2015,31/05/2016,14.64
26/01/2016,AH2OL1BC1U,PEP73675M019,H2Olmos,PEN,94.296,8.43,,2.718,850.444,850.58,0.135,25/10/2018,25/10/2012,5.406,0,8.43,AA+,25/01/2016,25/04/2016,2.088
26/01/2016,ICCIN1BC1A,PEP73720M013,ICCGSA,PEN,96.013,8.579,,2.762,791.595,792.617,1.022,19/01/2020,19/01/2015,6.375,0,8.579,AA,19/01/2016,19/04/2016,2.023
26/01/2016,ICCIN1BC2A,PEP73720M021,ICCGSA,PEN,87.989,10.79,,3.711,879.89,881.445,1.556,19/01/2025,19/01/2015,8,0,10.79,AA,19/01/2016,19/04/2016,5.165
26/01/2016,BIF1BA2A,PEP12100K024,INTERAMERICANO,PEN,99.615,6.57,,1.803,99615.26,100048.594,433.333,31/01/2017,31/01/2014,6,0,6.57,AA,31/12/2015,31/03/2016,0.758
26/01/2016,BIF1BA2B,PEP12100K032,INTERAMERICANO,PEN,98.224,6.968,,1.968,98224.098,98614.098,390,18/07/2017,18/07/2014,5.4,0,6.968,AA+,31/12/2015,31/03/2016,1.231
26/01/2016,BIF1BA2C,PEP12100K040,INTERAMERICANO,PEN,98.467,6.624,,1.601,98467.137,98849.915,382.778,28/08/2017,28/08/2014,5.3,0,6.624,AA+,31/12/2015,31/03/2016,1.258
26/01/2016,BIF3CD1D,PEP12100Q054,INTERAMERICANO,PEN,99.77,5.719,,1.443,99770.061,103477.839,3707.778,11/4/2016,17/04/2015,4.7,0,5.719,,17/04/2015,11/4/2016,0.211
26/01/2016,INTER1BS5A,PEP14800D121,INTERBANK,PEN,98.74,8.999,,2.803,987.397,989.522,2.125,17/07/2019,17/07/2009,8.5,0,8.999,AA-,17/01/2016,17/07/2016,3.114
26/01/2016,INTER1BS8A,PEP14800D147,INTERBANK,PEN,89.743,9.111,,2.041,897.434,903.573,6.139,25/06/2022,25/06/2012,6.906,0,9.111,AA,25/12/2015,25/06/2016,5.256
26/01/2016,INTER2BS2A,PEP14800D154,INTERBANK,PEN,80.509,9.919,,2.74,805.089,807.511,2.422,11/1/2023,11/1/2013,5.813,0,9.919,AA,11/1/2016,11/7/2016,5.715
26/01/2016,,PEP74175M019,Inmuebles Comer,PEN,100.703,8.364,,1.806,2846.059,2864.116,18.057,30/06/2020,1/7/2010,8.519,0,8.364,AA,30/12/2015,30/06/2016,3.815
26/01/2016,JPLAZ1BC2A,PEP71320M022,Jockey Plaza,PEN,98.184,9.593,,2.022,981.844,990.745,8.902,22/12/2030,22/12/2015,9.156,0,9.593,AA+,22/12/2015,22/03/2016,7.542
26/01/2016,LUSU2BC10U,PEP70252M242,LUZ DEL SUR,PEN,95.374,8.425,,1.431,4768.706,4940.49,171.784,12/2/2022,12/2/2014,7.406,0,8.425,AAA,12/8/2015,12/2/2016,4.855
26/01/2016,LUSUR2BC1U,PEP70252M150,LUZ DEL SUR,PEN,97.164,7.837,,1.977,4858.212,4943.264,85.052,26/10/2018,26/10/2011,6.656,0,7.837,AAA,26/10/2015,26/04/2016,2.55
26/01/2016,LUSUR2BC2U,PEP70252M168,LUZ DEL SUR,PEN,93.787,8.519,,1.584,4689.372,4780.014,90.642,26/10/2021,26/10/2011,7.094,0,8.519,AAA,26/10/2015,26/04/2016,4.767
26/01/2016,LUSUR2BC3U,PEP70252M176,LUZ DEL SUR,PEN,99.645,6.252,,1.396,4982.261,5124.019,141.758,8/2/2017,8/2/2012,5.969,0,6.252,AAA,8/8/2015,8/2/2016,1.009
26/01/2016,LUSUR2BC4U,PEP70252M184,LUZ DEL SUR,PEN,97.472,7.281,,1.268,4873.614,5024.278,150.664,8/2/2019,8/2/2012,6.344,0,7.281,AAA,8/8/2015,8/2/2016,2.764
26/01/2016,LUSUR2BC5U,PEP70252M192,LUZ DEL SUR,PEN,94.166,7.415,,1.201,4708.303,4723.407,15.104,6/7/2019,6/7/2012,5.438,0,7.415,AAA,6/1/2016,6/7/2016,3.212
26/01/2016,LUSUR2BC6U,PEP70252M200,LUZ DEL SUR,PEN,80.347,9.285,,2.121,4017.368,4082.264,64.896,29/10/2022,29/10/2012,5.25,0,9.285,AAA,29/10/2015,29/04/2016,5.632
26/01/2016,LUSUR2BC7U,PEP70252M218,LUZ DEL SUR,PEN,85.779,8.396,,1.64,4288.954,4317.322,28.368,14/12/2020,14/12/2012,4.75,0,8.396,AAA,14/12/2015,14/06/2016,4.407
